axis,id,time_ms,time_s,encoder,pulses,delta_t_s,vel_cmd_sps,vel_enc_sps
1,11,13,0.013000,20,21,0.013000000,1538.462,1461.538
1,12,14,0.014000,22,25,0.013000000,1769.231,1538.462
1,13,16,0.016000,24,29,0.013000000,2000.000,1538.462
1,14,17,0.017000,27,34,0.013000000,2230.769,1615.385
1,15,19,0.019000,32,38,0.013000000,2384.615,2000.000
1,16,20,0.020000,36,43,0.013000000,2615.385,2153.846
1,17,22,0.022000,39,48,0.014000000,2571.429,2071.429
1,18,24,0.024000,40,54,0.014000000,2785.714,1928.571
1,19,25,0.025000,44,60,0.014000000,3000.000,2000.000
1,20,27,0.027000,52,66,0.014000000,3214.286,2285.714
1,21,28,0.028000,60,72,0.014000000,3357.143,2714.286
1,22,30,0.030000,64,78,0.014000000,3500.000,2857.143
1,23,31,0.031000,68,85,0.014000000,3642.857,2928.571
1,24,33,0.033000,74,92,0.014000000,3857.143,3000.000
1,25,34,0.034000,74,100,0.014000000,4071.429,2714.286
1,27,36,0.036000,86,108,0.014000000,4285.714,3357.143
1,28,38,0.038000,90,116,0.014000000,4428.571,3571.429
1,29,39,0.039000,94,124,0.014000000,4571.429,3571.429
1,30,41,0.041000,102,132,0.014000000,4714.286,3571.429
1,31,42,0.042000,113,141,0.014000000,4928.571,3785.714
1,32,44,0.044000,122,151,0.014000000,5214.286,4142.857
1,33,46,0.046000,127,160,0.015000000,5000.000,3933.333
1,34,47,0.047000,132,170,0.014000000,5571.429,4142.857
1,35,49,0.049000,141,180,0.015000000,5333.333,4466.667
1,36,51,0.051000,149,191,0.015000000,5533.333,4200.000
1,37,52,0.052000,149,200,0.014000000,6000.000,4214.286
1,39,54,0.054000,167,212,0.015000000,5866.667,4866.667
1,40,55,0.055000,176,224,0.014000000,6571.429,5285.714
1,41,57,0.057000,186,235,0.015000000,6266.667,4866.667
1,42,59,0.059000,193,246,0.015000000,6333.333,4733.333
1,43,60,0.060000,200,257,0.014000000,6928.571,5214.286
1,44,62,0.062000,209,268,0.015000000,6533.333,5133.333
1,45,64,0.064000,220,279,0.015000000,6600.000,5266.667
1,46,65,0.065000,231,291,0.014000000,7142.857,5857.143
1,47,67,0.067000,231,300,0.015000000,6666.667,5466.667
1,49,68,0.068000,242,313,0.014000000,7214.286,5357.143
1,50,70,0.070000,250,324,0.015000000,6666.667,4933.333
1,51,72,0.072000,262,335,0.015000000,6666.667,5066.667
1,52,73,0.073000,276,347,0.014000000,7214.286,5928.571
1,53,75,0.075000,284,358,0.015000000,6733.333,5600.000
1,54,77,0.077000,288,369,0.015000000,6733.333,5266.667
1,55,78,0.078000,293,380,0.014000000,7214.286,5214.286
1,56,80,0.080000,304,391,0.015000000,6666.667,4866.667
1,57,81,0.081000,304,400,0.014000000,7142.857,5214.286
1,59,83,0.083000,328,414,0.015000000,6733.333,5733.333
1,60,85,0.085000,334,425,0.015000000,6733.333,5600.000
1,61,86,0.086000,340,436,0.014000000,7214.286,5571.429
1,62,88,0.088000,348,447,0.015000000,6666.667,4800.000
1,63,90,0.090000,359,459,0.015000000,6733.333,5000.000
1,64,91,0.091000,370,470,0.014000000,7214.286,5857.143
1,65,93,0.093000,378,481,0.015000000,6733.333,5666.667
1,66,94,0.094000,386,492,0.014000000,7214.286,5857.143
1,67,96,0.096000,386,500,0.015000000,6666.667,5466.667
1,69,98,0.098000,400,515,0.015000000,6733.333,4800.000
1,70,99,0.099000,410,526,0.014000000,7214.286,5428.571
1,71,101,0.101000,422,537,0.015000000,6733.333,5466.667
1,72,103,0.103000,432,548,0.015000000,6733.333,5600.000
1,73,104,0.104000,440,560,0.014000000,7214.286,5785.714
1,74,106,0.106000,444,571,0.015000000,6733.333,4933.333
1,75,107,0.107000,452,582,0.014000000,7214.286,5285.714
1,76,109,0.109000,464,593,0.015000000,6733.333,5200.000
1,77,110,0.110000,464,600,0.014000000,7142.857,5571.429
1,78,111,0.111000,478,605,0.013000000,6923.077,6000.000
1,79,112,0.112000,485,616,0.013000000,6923.077,5769.231
1,80,114,0.114000,489,628,0.013000000,7000.000,5153.846
1,81,116,0.116000,496,639,0.013000000,7000.000,4923.077
1,82,117,0.117000,508,650,0.013000000,6923.077,5230.769
1,83,119,0.119000,520,661,0.013000000,6923.077,5846.154
1,84,121,0.121000,530,673,0.014000000,6500.000,5571.429
1,85,122,0.122000,536,684,0.013000000,7000.000,5538.462
1,86,124,0.124000,542,696,0.014000000,6857.143,5571.429
1,87,125,0.125000,542,700,0.014000000,6785.714,4571.429
1,88,126,0.126000,551,707,0.014000000,6500.000,4714.286
1,89,127,0.127000,562,718,0.013000000,6923.077,5615.385
1,90,129,0.129000,572,729,0.013000000,6923.077,5846.154
1,91,130,0.130000,582,741,0.013000000,7000.000,5692.308
1,92,132,0.132000,590,752,0.013000000,7000.000,5384.615
1,93,134,0.134000,595,764,0.013000000,7000.000,5000.000
1,94,135,0.135000,604,775,0.013000000,7000.000,5230.769
1,95,137,0.137000,615,786,0.013000000,6923.077,5615.385
1,98,140,0.140000,636,809,0.015000000,7266.667,6266.667
1,99,142,0.142000,640,820,0.016000000,7062.500,5562.500
1,100,144,0.144000,646,831,0.017000000,6647.059,4941.176
1,101,145,0.145000,658,843,0.016000000,7125.000,5375.000
1,102,147,0.147000,671,854,0.017000000,6647.059,5235.294
1,103,149,0.149000,681,866,0.017000000,6705.882,5352.941
1,104,150,0.150000,687,877,0.016000000,7062.500,5750.000
1,105,152,0.152000,692,889,0.017000000,6705.882,5176.471
1,106,154,0.154000,692,900,0.017000000,6705.882,4529.412
1,108,155,0.155000,715,912,0.015000000,6866.667,5266.667
1,109,157,0.157000,724,924,0.015000000,6933.333,5600.000
1,110,159,0.159000,732,935,0.015000000,6933.333,5733.333
1,111,160,0.160000,740,947,0.015000000,6933.333,5466.667
1,112,162,0.162000,748,958,0.015000000,6933.333,5133.333
1,113,164,0.164000,758,969,0.015000000,6866.667,5133.333
1,114,165,0.165000,768,981,0.015000000,6933.333,5400.000
1,115,167,0.167000,778,992,0.015000000,6866.667,5733.333
1,116,168,0.168000,778,1000,0.014000000,7142.857,6142.857
1,117,169,0.169000,788,1004,0.014000000,6571.429,5214.286
1,118,170,0.170000,793,1016,0.013000000,7076.923,5307.692
1,119,172,0.172000,800,1027,0.013000000,7076.923,5230.769
1,120,174,0.174000,812,1039,0.014000000,6571.429,5142.857
1,121,175,0.175000,824,1051,0.013000000,7153.846,5846.154
1,122,177,0.177000,834,1062,0.013000000,7153.846,5846.154
1,123,179,0.179000,840,1074,0.014000000,6642.857,5142.857
1,124,180,0.180000,846,1086,0.013000000,7230.769,5230.769
1,127,184,0.184000,870,1109,0.016000000,6812.500,5750.000
1,128,186,0.186000,878,1121,0.017000000,6882.353,5294.118
1,129,187,0.187000,886,1132,0.017000000,6823.529,5470.588
1,130,189,0.189000,894,1144,0.017000000,6882.353,5529.412
1,131,191,0.191000,903,1156,0.017000000,6882.353,5352.941
1,132,192,0.192000,912,1167,0.017000000,6823.529,5176.471
1,133,194,0.194000,922,1179,0.017000000,6882.353,5176.471
1,134,196,0.196000,932,1191,0.017000000,6882.353,5411.765
1,135,197,0.197000,932,1200,0.017000000,6705.882,5058.824
1,137,199,0.199000,948,1214,0.015000000,7000.000,5200.000
1,138,201,0.201000,956,1226,0.015000000,7000.000,5200.000
1,139,202,0.202000,966,1237,0.015000000,7000.000,5333.333
1,140,204,0.204000,978,1249,0.015000000,7000.000,5600.000
1,141,206,0.206000,988,1260,0.015000000,6933.333,5666.667
1,142,208,0.208000,994,1272,0.016000000,6562.500,5125.000
1,143,209,0.209000,1001,1284,0.015000000,7000.000,5266.667
1,146,213,0.213000,1025,1308,0.017000000,6882.353,5470.588
1,147,214,0.214000,1033,1319,0.017000000,7000.000,5941.176
1,148,216,0.216000,1040,1331,0.017000000,6882.353,5411.765
1,149,218,0.218000,1048,1343,0.017000000,6882.353,5411.765
1,150,220,0.220000,1059,1355,0.018000000,6555.556,5166.667
1,151,221,0.221000,1069,1367,0.017000000,6941.176,5352.941
1,152,223,0.223000,1078,1378,0.017000000,6941.176,5294.118
1,153,225,0.225000,1088,1390,0.017000000,6941.176,5529.412
1,154,226,0.226000,1088,1400,0.017000000,6823.529,5117.647
1,156,228,0.228000,1104,1414,0.015000000,7066.667,5266.667
1,157,230,0.230000,1113,1426,0.016000000,6687.500,5000.000
1,158,232,0.232000,1124,1438,0.016000000,6687.500,5250.000
1,159,233,0.233000,1136,1449,0.015000000,7066.667,5866.667
1,160,235,0.235000,1144,1461,0.015000000,7066.667,5666.667
1,161,237,0.237000,1150,1473,0.016000000,6625.000,5062.500
1,162,238,0.238000,1158,1485,0.015000000,7133.333,5333.333
1,165,242,0.242000,1183,1508,0.017000000,6941.176,5588.235
1,166,244,0.244000,1190,1520,0.018000000,6666.667,5666.667
1,167,245,0.245000,1195,1532,0.017000000,6941.176,5352.941
1,168,247,0.247000,1205,1544,0.017000000,6941.176,5411.765
1,169,249,0.249000,1217,1556,0.017000000,6941.176,5470.588
1,170,250,0.250000,1228,1567,0.017000000,6941.176,5411.765
1,171,252,0.252000,1236,1579,0.017000000,6941.176,5411.765
1,172,254,0.254000,1243,1591,0.017000000,6941.176,5470.588
1,173,255,0.255000,1243,1600,0.017000000,6764.706,5000.000
1,174,256,0.256000,1254,1603,0.014000000,6785.714,5071.429
1,175,257,0.257000,1262,1615,0.013000000,7307.692,5538.462
1,176,259,0.259000,1271,1627,0.014000000,6785.714,5428.571
1,177,261,0.261000,1282,1639,0.014000000,6785.714,5500.000
1,178,262,0.262000,1292,1651,0.013000000,7307.692,5769.231
1,179,264,0.264000,1300,1662,0.014000000,6785.714,5142.857
1,180,266,0.266000,1307,1674,0.014000000,6785.714,5071.429
1,181,268,0.268000,1316,1686,0.014000000,6785.714,5214.286
1,184,271,0.271000,1340,1710,0.016000000,6875.000,6062.500
1,185,273,0.273000,1344,1721,0.017000000,6941.176,5294.118
1,186,274,0.274000,1352,1733,0.017000000,6941.176,5294.118
1,187,276,0.276000,1364,1745,0.017000000,6941.176,5470.588
1,188,278,0.278000,1376,1757,0.017000000,6941.176,5529.412
1,189,280,0.280000,1384,1769,0.018000000,6555.556,5111.111
1,190,281,0.281000,1392,1780,0.017000000,6941.176,5411.765
1,191,283,0.283000,1399,1792,0.017000000,6941.176,5411.765
1,192,284,0.284000,1399,1800,0.016000000,7125.000,5187.500
1,193,285,0.285000,1412,1804,0.014000000,6714.286,5142.857
1,194,286,0.286000,1420,1816,0.013000000,7307.692,5846.154
1,195,288,0.288000,1429,1828,0.014000000,6785.714,5500.000
1,196,290,0.290000,1438,1840,0.014000000,6785.714,5285.714
1,197,292,0.292000,1448,1852,0.014000000,6785.714,5142.857
1,198,293,0.293000,1456,1863,0.013000000,7230.769,5538.462
1,199,295,0.295000,1465,1875,0.014000000,6785.714,5214.286
1,200,297,0.297000,1475,1887,0.014000000,6785.714,5428.571
1,203,300,0.300000,1494,1911,0.016000000,6937.500,5937.500
1,204,302,0.302000,1500,1923,0.017000000,7000.000,5176.471
1,205,304,0.304000,1510,1934,0.018000000,6555.556,5000.000
1,206,305,0.305000,1522,1946,0.017000000,6941.176,5470.588
1,207,307,0.307000,1532,1958,0.017000000,6941.176,5529.412
1,208,309,0.309000,1540,1970,0.017000000,6941.176,5411.765
1,209,310,0.310000,1547,1982,0.017000000,7000.000,5352.941
1,210,312,0.312000,1557,1993,0.017000000,6941.176,5411.765
1,211,313,0.313000,1557,2000,0.016000000,7062.500,5125.000
1,212,314,0.314000,1570,2005,0.014000000,6714.286,5428.571
1,213,316,0.316000,1578,2017,0.014000000,6714.286,5571.429
1,214,317,0.317000,1586,2029,0.013000000,7307.692,5846.154
1,215,319,0.319000,1594,2041,0.014000000,6785.714,5142.857
1,216,321,0.321000,1604,2053,0.014000000,6785.714,5142.857
1,217,322,0.322000,1614,2064,0.013000000,7230.769,5692.308
1,218,324,0.324000,1622,2076,0.014000000,6714.286,5357.143
1,219,326,0.326000,1632,2088,0.014000000,6785.714,5357.143
1,220,328,0.328000,1632,2100,0.015000000,6666.667,5000.000
1,222,329,0.329000,1650,2112,0.015000000,7133.333,5333.333
1,223,331,0.331000,1658,2124,0.015000000,7133.333,5333.333
1,224,333,0.333000,1668,2135,0.016000000,6625.000,5125.000
1,225,334,0.334000,1680,2147,0.015000000,7066.667,5733.333
1,226,336,0.336000,1690,2159,0.015000000,7066.667,5733.333
1,227,338,0.338000,1696,2171,0.016000000,6687.500,5125.000
1,228,340,0.340000,1704,2183,0.016000000,6687.500,5125.000
1,229,341,0.341000,1715,2194,0.015000000,7066.667,5533.333
1,230,342,0.342000,1715,2200,0.014000000,7142.857,5928.571
1,231,343,0.343000,1727,2206,0.014000000,6714.286,5500.000
1,232,345,0.345000,1734,2218,0.014000000,6714.286,5428.571
1,233,346,0.346000,1742,2230,0.013000000,7307.692,5692.308
1,234,348,0.348000,1751,2242,0.014000000,6785.714,5071.429
1,235,350,0.350000,1762,2254,0.014000000,6785.714,5142.857
1,236,352,0.352000,1772,2266,0.014000000,6785.714,5428.571
1,237,353,0.353000,1780,2277,0.013000000,7230.769,5846.154
1,238,355,0.355000,1789,2289,0.014000000,6785.714,5285.714
1,239,357,0.357000,1789,2300,0.015000000,6666.667,4933.333
1,241,358,0.358000,1808,2313,0.015000000,7133.333,5400.000
1,242,360,0.360000,1816,2325,0.015000000,7133.333,5466.667
1,243,362,0.362000,1826,2337,0.016000000,6687.500,5250.000
1,244,364,0.364000,1836,2348,0.016000000,6625.000,5312.500
1,245,365,0.365000,1846,2360,0.015000000,7066.667,5600.000
1,246,367,0.367000,1853,2372,0.015000000,7066.667,5400.000
1,247,369,0.369000,1862,2384,0.016000000,6687.500,5125.000
1,250,372,0.372000,1884,2407,0.017000000,6941.176,5588.235
1,251,374,0.374000,1891,2419,0.017000000,7000.000,6000.000
1,252,376,0.376000,1898,2431,0.018000000,6555.556,5000.000
1,253,377,0.377000,1908,2443,0.017000000,6941.176,5411.765
1,254,379,0.379000,1920,2454,0.017000000,6882.353,5529.412
1,255,381,0.381000,1929,2466,0.017000000,6941.176,5470.588
1,256,382,0.382000,1936,2478,0.017000000,6941.176,5294.118
1,257,384,0.384000,1944,2490,0.017000000,6941.176,5352.941
1,258,386,0.386000,1944,2500,0.017000000,6823.529,4823.529
1,260,388,0.388000,1966,2514,0.016000000,6687.500,5125.000
1,261,389,0.389000,1974,2526,0.015000000,7133.333,5533.333
1,262,391,0.391000,1982,2537,0.015000000,7066.667,5600.000
1,263,393,0.393000,1993,2549,0.016000000,6625.000,5312.500
1,264,394,0.394000,2002,2561,0.015000000,7133.333,5466.667
1,265,396,0.396000,2011,2573,0.015000000,7133.333,5466.667
1,266,398,0.398000,2019,2585,0.016000000,6687.500,5187.500
1,269,401,0.401000,2040,2609,0.017000000,7000.000,5647.059
1,270,403,0.403000,2046,2620,0.017000000,7058.824,6000.000
1,271,405,0.405000,2055,2632,0.017000000,6941.176,5235.294
1,272,406,0.406000,2066,2644,0.017000000,6941.176,5411.765
1,273,408,0.408000,2078,2656,0.017000000,7000.000,5647.059
1,274,410,0.410000,2086,2668,0.017000000,7000.000,5470.588
1,275,412,0.412000,2092,2679,0.018000000,6555.556,5000.000
1,276,413,0.413000,2102,2691,0.017000000,6941.176,5352.941
1,277,415,0.415000,2102,2700,0.017000000,6764.706,4882.353
1,279,417,0.417000,2123,2715,0.016000000,6625.000,5187.500
1,280,418,0.418000,2130,2727,0.015000000,7133.333,5600.000
1,281,420,0.420000,2139,2739,0.015000000,7133.333,5600.000
1,282,422,0.422000,2149,2750,0.016000000,6625.000,5187.500
1,283,424,0.424000,2160,2762,0.016000000,6625.000,5125.000
1,284,425,0.425000,2168,2774,0.015000000,7066.667,5466.667
1,285,427,0.427000,2176,2786,0.015000000,7133.333,5600.000
1,288,430,0.430000,2196,2809,0.017000000,6941.176,5529.412
1,289,432,0.432000,2204,2821,0.017000000,7117.647,6000.000
1,290,434,0.434000,2213,2833,0.017000000,6941.176,5294.118
1,291,436,0.436000,2224,2845,0.018000000,6555.556,5222.222
1,292,437,0.437000,2234,2857,0.017000000,6941.176,5588.235
1,293,439,0.439000,2242,2869,0.017000000,7000.000,5470.588
1,294,441,0.441000,2248,2880,0.017000000,6941.176,5176.471
1,295,442,0.442000,2259,2892,0.017000000,6941.176,5352.941
1,296,444,0.444000,2259,2900,0.017000000,6705.882,4882.353
1,298,446,0.446000,2280,2916,0.016000000,6687.500,5250.000
1,299,448,0.448000,2286,2928,0.016000000,6687.500,5125.000
1,300,449,0.449000,2296,2940,0.015000000,7133.333,5533.333
1,301,451,0.451000,2306,2952,0.015000000,7133.333,5466.667
1,302,453,0.453000,2317,2963,0.016000000,6625.000,5187.500
1,303,454,0.454000,2326,2975,0.015000000,7066.667,5600.000
1,304,456,0.456000,2334,2987,0.015000000,7133.333,5733.333
1,307,460,0.460000,2353,3011,0.018000000,6611.111,5222.222
1,308,461,0.461000,2362,3022,0.017000000,7176.471,6058.824
1,309,463,0.463000,2370,3034,0.017000000,6941.176,5294.118
1,310,465,0.465000,2381,3046,0.017000000,6941.176,5588.235
1,311,466,0.466000,2391,3058,0.017000000,6941.176,5588.235
1,312,468,0.468000,2398,3070,0.017000000,6941.176,5411.765
1,313,470,0.470000,2406,3081,0.017000000,6941.176,5235.294
1,314,472,0.472000,2418,3093,0.018000000,6555.556,5111.111
1,315,473,0.473000,2418,3100,0.017000000,6647.059,4941.176
1,317,475,0.475000,2436,3117,0.015000000,7066.667,5533.333
1,318,477,0.477000,2443,3129,0.016000000,6687.500,5062.500
1,319,479,0.479000,2453,3141,0.016000000,6687.500,5187.500
1,320,480,0.480000,2465,3153,0.015000000,7133.333,5600.000
1,321,482,0.482000,2475,3164,0.016000000,6625.000,5250.000
1,322,484,0.484000,2482,3176,0.016000000,6625.000,5250.000
1,323,485,0.485000,2490,3188,0.015000000,7133.333,5600.000
1,324,487,0.487000,2490,3200,0.015000000,7133.333,4800.000
1,326,489,0.489000,2511,3212,0.016000000,7000.000,5812.500
1,327,491,0.491000,2520,3224,0.016000000,6687.500,5250.000
1,328,492,0.492000,2528,3236,0.015000000,7133.333,5666.667
1,329,494,0.494000,2538,3247,0.015000000,7066.667,5666.667
1,330,496,0.496000,2547,3259,0.016000000,6625.000,5125.000
1,331,497,0.497000,2556,3271,0.015000000,7133.333,5400.000
1,332,499,0.499000,2565,3283,0.015000000,7133.333,5533.333
1,333,501,0.501000,2575,3295,0.016000000,6687.500,5312.500
1,334,502,0.502000,2575,3300,0.015000000,6666.667,5666.667
1,335,503,0.503000,2586,3307,0.014000000,6785.714,5357.143
1,336,504,0.504000,2592,3318,0.013000000,7230.769,5538.462
1,337,506,0.506000,2600,3330,0.014000000,6714.286,5142.857
1,338,508,0.508000,2611,3342,0.014000000,6785.714,5214.286
1,339,509,0.509000,2623,3354,0.013000000,7307.692,5846.154
1,340,511,0.511000,2632,3366,0.014000000,6785.714,5428.571
1,341,513,0.513000,2639,3377,0.014000000,6714.286,5285.714
1,342,515,0.515000,2646,3389,0.014000000,6714.286,5071.429
1,343,516,0.516000,2646,3400,0.014000000,7142.857,5071.429
1,345,518,0.518000,2668,3413,0.015000000,7066.667,5466.667
1,346,520,0.520000,2676,3425,0.016000000,6687.500,5250.000
1,347,521,0.521000,2685,3437,0.015000000,7133.333,5666.667
1,348,523,0.523000,2694,3448,0.015000000,7066.667,5533.333
1,349,525,0.525000,2704,3460,0.016000000,6625.000,5062.500
1,350,527,0.527000,2713,3472,0.016000000,6625.000,5062.500
1,351,528,0.528000,2722,3484,0.015000000,7133.333,5533.333
1,354,532,0.532000,2742,3508,0.017000000,7000.000,5647.059
1,355,533,0.533000,2748,3519,0.017000000,7000.000,6000.000
1,356,535,0.535000,2758,3531,0.017000000,6941.176,5294.118
1,357,537,0.537000,2769,3543,0.017000000,6941.176,5470.588
1,358,539,0.539000,2780,3555,0.018000000,6555.556,5277.778
1,359,540,0.540000,2788,3567,0.017000000,7000.000,5529.412
1,360,542,0.542000,2795,3578,0.017000000,6941.176,5352.941
1,361,544,0.544000,2804,3590,0.017000000,6941.176,5352.941
1,362,545,0.545000,2804,3600,0.017000000,6823.529,4823.529
1,364,547,0.547000,2826,3614,0.015000000,7066.667,5600.000
1,365,549,0.549000,2834,3626,0.016000000,6687.500,5375.000
1,366,551,0.551000,2842,3638,0.016000000,6687.500,5250.000
1,367,552,0.552000,2852,3649,0.015000000,7066.667,5533.333
1,368,554,0.554000,2862,3661,0.015000000,7066.667,5466.667
1,369,556,0.556000,2870,3673,0.016000000,6625.000,5125.000
1,370,557,0.557000,2880,3685,0.015000000,7133.333,5666.667
1,373,561,0.561000,2899,3708,0.017000000,6941.176,5588.235
1,374,563,0.563000,2906,3720,0.018000000,6666.667,5666.667
1,375,564,0.564000,2915,3732,0.017000000,6941.176,5235.294
1,376,566,0.566000,2926,3744,0.017000000,6941.176,5411.765
1,377,568,0.568000,2937,3756,0.017000000,6941.176,5588.235
1,378,569,0.569000,2945,3767,0.017000000,6941.176,5470.588
1,379,571,0.571000,2952,3779,0.017000000,6941.176,5294.118
1,380,573,0.573000,2962,3791,0.017000000,6941.176,5411.765
1,381,574,0.574000,2962,3800,0.017000000,6764.706,4823.529
1,382,575,0.575000,2974,3803,0.014000000,6785.714,5357.143
1,383,576,0.576000,2983,3815,0.013000000,7307.692,5923.077
1,384,578,0.578000,2990,3827,0.014000000,6785.714,5357.143
1,385,580,0.580000,2998,3839,0.014000000,6785.714,5142.857
1,386,581,0.581000,3008,3851,0.013000000,7307.692,5461.538
1,387,583,0.583000,3019,3862,0.014000000,6785.714,5285.714
1,388,585,0.585000,3028,3874,0.014000000,6785.714,5428.571
1,389,587,0.587000,3038,3886,0.014000000,6785.714,5428.571
1,392,590,0.590000,3055,3910,0.016000000,6875.000,5812.500
1,393,592,0.592000,3064,3921,0.017000000,6941.176,5294.118
1,394,593,0.593000,3073,3933,0.017000000,6941.176,5294.118
1,395,595,0.595000,3084,3945,0.017000000,6941.176,5529.412
1,396,597,0.597000,3094,3957,0.017000000,6941.176,5647.059
1,397,599,0.599000,3100,3969,0.018000000,6555.556,5111.111
1,398,600,0.600000,3109,3980,0.017000000,6941.176,5294.118
1,399,602,0.602000,3119,3992,0.017000000,6941.176,5352.941
1,400,603,0.603000,3119,4000,0.016000000,7125.000,5062.500
1,401,604,0.604000,3132,4004,0.014000000,6714.286,5500.000
1,402,605,0.605000,3140,4016,0.013000000,7307.692,5846.154
1,403,607,0.607000,3146,4028,0.014000000,6785.714,5214.286
1,404,609,0.609000,3155,4040,0.014000000,6785.714,5071.429
1,405,611,0.611000,3166,4051,0.014000000,6714.286,5142.857
1,406,612,0.612000,3178,4063,0.013000000,7230.769,6000.000
1,407,614,0.614000,3186,4075,0.014000000,6785.714,5500.000
1,408,616,0.616000,3193,4087,0.014000000,6785.714,5285.714
1,411,619,0.619000,3213,4111,0.016000000,6937.500,5875.000
1,412,621,0.621000,3222,4123,0.017000000,7000.000,5294.118
1,413,623,0.623000,3231,4134,0.018000000,6555.556,5055.556
1,414,624,0.624000,3240,4146,0.017000000,6941.176,5529.412
1,415,626,0.626000,3249,4158,0.017000000,6941.176,5529.412
1,416,628,0.628000,3258,4170,0.017000000,7000.000,5411.765
1,417,629,0.629000,3268,4181,0.017000000,6941.176,5294.118
1,418,631,0.631000,3278,4193,0.017000000,6941.176,5411.765
1,419,632,0.632000,3278,4200,0.016000000,7062.500,5312.500
1,420,633,0.633000,3288,4205,0.014000000,6714.286,5357.143
1,421,635,0.635000,3296,4217,0.014000000,6714.286,5285.714
1,422,636,0.636000,3304,4229,0.013000000,7307.692,5615.385
1,423,638,0.638000,3314,4241,0.014000000,6785.714,5285.714
1,424,640,0.640000,3325,4253,0.014000000,6785.714,5428.571
1,425,641,0.641000,3334,4264,0.013000000,7230.769,5846.154
1,426,643,0.643000,3342,4276,0.014000000,6785.714,5285.714
